key,label,n,is_mean,is_t,is_nw,is_trim,p_is,ho_mean,ho_t,ho_nw,ho_win,p_ho,wf_mean,wf_t,wf_win,wf_n,p_wf,boot_p5,boot_p50,boot_p95,p_leq_0,wf_trim,n_gates,VERDICT,gates 
news_NZDUSD_1.5_3_HM,news NZDUSD thr=1.5 h=3 tier=HM,711,-0.00045067589639837013,-0.7881912492374727,-0.81312595023236,-0.00016859947309117915,0.7112887112887113,0.0003509076296469561,0.5310786437765264,0.4189865929979903,0.47686832740213525,0.22477522477522477,0.00011973446979180067,,,9,0.17582417582417584,-0.00044407427644493566,0.00011973446979180067,0.000683543216028537,0.3706,0.00013343177372540706,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
volman_AUDUSD_HM,vol-managed AUDUSD tier=HM,2850,-0.00032909860220358236,-1.985248922203389,-1.8562275102214172,-0.000287023636591575,0.977022977022977,0.0004393695709356707,2.344376888571934,1.8910848332289696,0.5253955037468776,0.006993006993006993,5.9504453413501465e-05,0.6285052514170818,0.3,10,0.1798201798201798,-9.180931614564157e-05,5.9504453413501465e-05,0.000210580022381548,0.235,6.643220570938109e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
gsrgsr20_AUDUSD,gsrgsr20 -> AUDUSD,4426,5.808204634929749e-05,0.4895630879128592,0.4554744730767397,3.1874183697510965e-05,0.05094905094905095,0.00012295743004823458,0.8544982945252906,0.8984813820624643,0.5231299212598425,0.04195804195804196,4.1083679434296056e-05,0.6076683200138935,0.3,10,0.2017982017982018,-6.202780450483568e-05,3.717293280363474e-05,0.0001509205799000867,0.2792,1.9787588098450288e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURUSD_0.5_2_HM,news EURUSD thr=0.5 h=2 tier=HM,2855,-0.0002031154800570526,-1.3114853171308343,-1.1905765556485384,-0.00011601382805055959,0.7712287712287712,0.00041720550435325835,2.0986834328125124,1.6515670496571586,0.5208333333333334,0.006993006993006993,6.524088401177957e-05,0.7276590766424126,0.3,10,0.20679320679320679,-7.418729349076464e-05,6.369457141603354e-05,0.0002066591117932821,0.2274,6.438537674803132e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDUSD_1.5_5_H,news AUDUSD thr=1.5 h=5 tier=H,130,0.0015836805792776624,0.9664543804591244,0.7762820881079701,0.0006214877079787192,0.14785214785214784,0.0009665459025717137,0.5289413495542684,0.492208690282523,0.5138888888888888,0.27972027972027974,0.00030539058929849396,,,6,0.21078921078921078,-0.0018975184171092518,0.00030539058929849396,0.002671291596713887,0.4078,0.00016425587195356039,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
basket_1.5_3_HM,basket thr=1.5 h=3 tier=HM,711,-0.0003973473415491776,-1.0634733480393972,-1.150848444789174,-0.00013828948760499893,1.0,0.0006587709052733197,1.4597344085003314,1.2070913085429325,0.5088967971530249,0.000999000999000999,0.00010594535999192905,,,9,0.21178821178821178,-0.0002927501287154273,0.00010594535999192906,0.000499411670882549,0.3252,0.0001396293019223117,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
basket_0.5_3_HM,basket thr=0.5 h=3 tier=HM,2855,-0.00024076383394986144,-1.3861595106944016,-1.3752747143448714,-0.00015079664927068016,1.0,0.00038954494477799203,1.876929334117053,1.4983516804488635,0.5283333333333333,0.000999000999000999,5.599983261390727e-05,0.4951836279204553,0.2,10,0.21978021978021978,-0.00011455847601054674,5.324381598263627e-05,0.0002444046004065919,0.3052,3.1554874594603306e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_NZDUSD_2.0_3_HM,news NZDUSD thr=2.0 h=3 tier=HM,378,-0.0005495390473868527,-0.7712249802425831,-0.7204578172432318,0.00021846798011671714,0.7022977022977023,0.0002211865528141871,0.24398660472472672,0.20818810174619626,0.5,0.34065934065934067,0.00012286539397136058,,,9,0.22477522477522477,-0.000462006684764587,0.00012286539397136058,0.0006744464661830769,0.3924,0.0002060856834617718,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
sizez_USDJPY_1.0_HM,size|z| USDJPY thr=1.0 tier=HM,1481,-8.531095838996585e-07,-0.001962652371864237,-0.001910108011201164,8.766778808879615e-05,0.8471528471528471,0.0010779513678217897,1.9536808120801703,1.5489598680528684,0.5275862068965518,0.000999000999000999,0.00025091299456068934,0.6313642077423952,0.4,10,0.22577422577422576,-0.00035876118522216977,0.00025091299456068934,0.0008737795918546778,0.2538,0.00024463260649350337,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDCAD_1.5_2_HM,news USDCAD thr=1.5 h=2 tier=HM,711,-0.00011900075330507086,-0.36401039274753355,-0.4203724276479158,-0.00033083087127796644,0.5304695304695305,0.00046272726395406744,1.428087681487967,1.2566350336615646,0.4875444839857651,0.04995004995004995,9.858674268048743e-05,,,9,0.23876123876123875,-0.0001316079920657523,8.92207306110188e-05,0.0003807140147792957,0.2722,2.9991989139376415e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_GBPUSD_2.0_1_HM,news GBPUSD thr=2.0 h=1 tier=HM,378,-0.00042018417394257024,-1.0347011097513605,-1.039146200047948,-0.0005253885294857626,0.7932067932067932,0.001154240335689996,2.1825025408301446,1.6710634096804995,0.5642857142857143,0.007992007992007992,0.00014568104802286166,,,9,0.25074925074925075,-0.0004612819139010562,0.00015683969977290795,0.0007158497402671918,0.3384,0.0002598745827127794,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDCHF_1.5_1_HM,news USDCHF thr=1.5 h=1 tier=HM,711,-9.389316008377649e-05,-0.44490561268691614,-0.43671753642722744,-6.715821146787302e-05,0.4865134865134865,0.0006071710042347563,1.6858550335398348,1.4504314596671937,0.5338078291814946,0.027972027972027972,3.7173476659337575e-05,,,9,0.2517482517482518,-7.096364887508645e-05,3.7173476659337575e-05,0.00015258947536522875,0.2948,2.7802779894274472e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURUSD_0.5_2_H,news EURUSD thr=0.5 h=2 tier=H,544,-0.0007674925726065484,-1.753977230808825,-1.7151856426437015,-0.0005418956022784914,0.9370629370629371,0.000620306299156359,1.6491497713561403,1.3022843786788614,0.5309734513274337,0.028971028971028972,9.722361949699511e-05,,,9,0.25374625374625376,-0.0002289645734871665,9.722361949699511e-05,0.0004212555380851422,0.3148,9.999186432865329e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURUSD_2.0_3_HM,news EURUSD thr=2.0 h=3 tier=HM,378,1.6855526928680804e-05,0.03708682883906741,0.03308112794434724,0.0003642955121640108,0.4115884115884116,0.0003949783064383589,0.5170076100466224,0.5560672490048065,0.55,0.27672327672327673,0.00011434960804095221,,,9,0.25374625374625376,-0.0002473486374903153,0.00011434960804095221,0.00045242553604555203,0.3194,0.00012863828728091565,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDCAD_1.0_2_H,news USDCAD thr=1.0 h=2 tier=H,281,0.00018156645113772915,0.2838691662957487,0.2741605063139826,-0.0003049850995699234,0.3386613386613387,0.0005853281370761824,1.262757430532206,1.2668406841947124,0.5306122448979592,0.07592407592407592,0.00011172309053917868,,,8,0.2707292707292707,-0.0004490689028133757,0.0001246569759121264,0.0006419837868954536,0.3768,0.0002037969487401188,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDJPY_2.0_1_HM,news AUDJPY thr=2.0 h=1 tier=HM,378,-0.0003143978246172993,-0.6632556428305848,-0.704146463305488,-0.0003778710750973435,0.6653346653346653,0.0006285629730710122,1.1546424609228139,1.1705410992960437,0.5785714285714286,0.08091908091908091,0.00027966020329561454,,,9,0.27172827172827174,-3.994110761528166e-05,0.00027966020329561454,0.0008488479228863688,0.2196,1.933315368155777e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDJPY_1.0_2_HM,news USDJPY thr=1.0 h=2 tier=HM,1481,-9.38205073874799e-05,-0.41354895740503,-0.35373473957700113,4.1444147115619774e-05,0.5054945054945055,0.0007911756426228893,1.9039822754882334,1.4991770061341647,0.5310344827586206,0.014985014985014986,0.000207790029977077,0.764624892020003,0.4,10,0.3096903096903097,-0.00019588710445945468,0.000191285387799123,0.0006436152431732174,0.2196,0.00014851403284458549,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURUSD_0.5_3_H,news EURUSD thr=0.5 h=3 tier=H,544,-0.001038042274780354,-1.9611946862513612,-1.9457668871072442,-0.00063789263823885,0.949050949050949,0.0007940606596039317,1.8236757425195427,1.401417416199036,0.56047197640118,0.017982017982017984,5.299403425755472e-05,,,9,0.3106893106893107,-0.0006294705541897144,5.4880510492018994e-05,0.0006904652041923409,0.4206,0.00018879410819638674,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
overfade_EURUSD_HM,over-fade EURUSD tier=HM,236,0.0002068942872513485,0.4971242662711402,0.44128480886357424,-0.00034181172686120135,0.24675324675324675,-0.0004768302573439844,-0.9363051041399688,-0.8308058809569548,0.5363636363636364,0.7642357642357642,6.70120755178818e-05,,,8,0.3386613386613387,-4.869062555621628e-05,6.27963245082092e-05,0.00021628600240860022,0.231,1.131519240713174e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_GBPUSD_2.0_3_HM,news GBPUSD thr=2.0 h=3 tier=HM,378,-0.000865088597127828,-1.193802410663041,-1.3254211355768826,-0.00046387797195324723,0.8691308691308691,0.0008769180546040244,1.0793594186029507,0.9769082070204939,0.5285714285714286,0.1258741258741259,5.276032680491064e-05,,,9,0.34065934065934067,-0.0006386580450513129,6.0958301444994076e-05,0.0007116267747698543,0.4234,0.00018116525272950616,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDJPY_1.0_1_HM,news USDJPY thr=1.0 h=1 tier=HM,1481,3.851172300729035e-05,0.22136231672781026,0.19365716183182724,5.4945682889894084e-05,0.24975024975024976,0.0006153800720088955,2.00952199139561,1.5380294015390295,0.5275862068965518,0.01098901098901099,0.0001976183723550081,1.1389402032750748,0.5,10,0.34765234765234765,-6.735552263898979e-05,0.00019698425095003152,0.00047550501371439614,0.1162,0.00020308435342802087,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURUSD_1.5_1_HM,news EURUSD thr=1.5 h=1 tier=HM,711,4.398928628803738e-05,0.19092726446980376,0.19346695623301172,0.00010947356774501166,0.27372627372627373,0.0005112510844372592,1.5882792373791055,1.2300846715315208,0.49466192170818507,0.02197802197802198,5.3129020343045505e-05,,,9,0.35364635364635366,-9.857578100603457e-05,5.536992672970774e-05,0.00019554816099917868,0.271,6.988180115865376e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDCAD_1.5_1_H,news USDCAD thr=1.5 h=1 tier=H,130,-0.000796114697995482,-1.175190931308004,-1.072643153909456,-0.0012235872146855909,0.8601398601398601,0.0006130409264880744,1.3350943384812064,1.3339813818965598,0.5972222222222222,0.06293706293706294,4.122060436538545e-05,,,6,0.35664335664335667,-0.0005708678903505916,4.122060436538544e-05,0.0006061388593997953,0.4668,0.0001144996292644471,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDJPY_2.0_1_HM,news USDJPY thr=2.0 h=1 tier=HM,378,0.0002587505747793775,0.7115737503973902,0.7207899780363936,0.00029498209352975436,0.1888111888111888,0.0003613906911963901,0.630005943978021,0.5905839362114963,0.5,0.2137862137862138,0.00016021229177261818,,,9,0.4035964035964036,-0.00030889197288899196,0.0001674951962365444,0.000615612412948758,0.2762,0.00019006514040947517,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_GBPUSD_0.5_3_HM,news GBPUSD thr=0.5 h=3 tier=HM,2855,-7.624679509112692e-05,-0.28937749290505305,-0.28172349288784376,-3.180891569080445e-05,0.5074925074925075,0.00039322675079467344,1.5512810135791788,1.2304337576893531,0.5125,0.03796203796203796,1.7481632295455388e-05,0.18236773765776157,0.4,10,0.4085914085914086,-0.000139169997855141,1.9030340426429904e-05,0.0001661813675445155,0.4182,3.065185750019492e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_GBPUSD_2.0_2_HM,news GBPUSD thr=2.0 h=2 tier=HM,378,-0.0008070948553465896,-1.378203132510964,-1.5981390667266253,-0.0005006876246294384,0.8931068931068931,0.0011102018577772094,1.5166711036252485,1.394485876916771,0.55,0.058941058941058944,2.9025822387145014e-05,,,9,0.4115884115884116,-0.0006987449722993366,6.791383058851925e-05,0.0006670368416714594,0.4434,0.00020272320770231122,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDUSD_1.0_2_HM,news AUDUSD thr=1.0 h=2 tier=HM,1481,-0.0009057643291763949,-2.849193635605162,-2.6447240092619566,-0.0008265800955797428,0.99000999000999,0.0007372607563178583,1.848315235458929,1.4606778246941523,0.5120689655172413,0.016983016983016984,-2.9989567957964635e-06,-0.04033571502504866,0.1,10,0.45254745254745254,-0.00010571271444558572,-2.9989567957964635e-06,9.671584405819631e-05,0.6362,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
overfade_USDJPY_HM,over-fade USDJPY tier=HM,241,0.0007483982530783818,1.5808873949596,1.8473309471232944,0.0007433244408316013,0.04595404595404595,-0.00045725361234794863,-0.6241170769423053,-0.5257556041855926,0.47474747474747475,0.7052947052947053,5.10183575440145e-05,,,9,0.5094905094905094,-0.0005451909232580211,8.285563503851104e-05,0.0005463089253483474,0.4108,0.00022408875999927632,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_GBPJPY_2.0_1_HM,news GBPJPY thr=2.0 h=1 tier=HM,378,-0.000735850295866955,-1.6440490556241942,-1.5200265057474909,-0.0008283275958123059,0.935064935064935,0.0007239225434851058,1.5713253811117516,1.3319766853900294,0.5285714285714286,0.04695304695304695,6.0343757847610575e-05,,,9,0.5264735264735265,-0.0006942020116679471,7.447630080319531e-05,0.0007652380784129586,0.4202,0.00022092478185586488,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
basket_1.5_5_H,basket thr=1.5 h=5 tier=H,130,-4.0571292531283914e-05,-0.03259489988947392,-0.024457705933130614,4.581535202308608e-06,0.33766233766233766,0.0010048862506256788,0.7563295768900422,0.7633499210130611,0.5,0.000999000999000999,-3.258126019805568e-05,,,6,0.5264735264735265,-0.0006443738426089727,-3.258126019805568e-05,0.0005466300620148056,0.5134,7.990629151459327e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
title_Initial_Jobless_Claims,title Initial Jobless Claims,2575,-0.0003664684797358748,-2.5404869972920894,-2.8534356059645027,-0.0004121752881212656,0.967032967032967,-0.0004203397724136521,-2.3516902533217396,-2.4400563375192257,0.45493562231759654,0.968031968031968,0.0,0.0,0.0,10,0.5264735264735265,0.0,0.0,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDUSD_0.5_2_HM,news AUDUSD thr=0.5 h=2 tier=HM,2855,-0.000543711075387071,-2.4065692715485127,-2.3600239284662035,-0.00045034783475522054,0.958041958041958,0.00043865495506392645,1.6960678196813743,1.3335672074147358,0.51,0.014985014985014986,-2.629657299124058e-05,-0.22214243495210434,0.1,10,0.5674325674325674,-0.0002013582720796075,-2.8826992818990653e-05,0.0001689278620479851,0.6266,-5.4911111392936585e-05,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_GBPUSD_0.5_2_H,news GBPUSD thr=0.5 h=2 tier=H,544,-0.000822801890580909,-1.289613555022229,-1.2455231985847919,-0.0006625411790059859,0.8651348651348651,0.0008865689217731962,2.155319733099293,1.6517530652766057,0.5457227138643068,0.008991008991008992,-5.2984542862473506e-05,,,9,0.6103896103896104,-0.0005703605519062543,-5.2984542862473506e-05,0.00041579612144773264,0.5666,2.496065663114113e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURJPY_1.0_2_H,news EURJPY thr=1.0 h=2 tier=H,281,0.00022787169247770264,0.39570413903929597,0.4121121524428553,7.778709588614544e-05,0.2907092907092907,-0.0008698745239953498,-1.2593013009226237,-1.271953581003765,0.4897959183673469,0.8881118881118881,-2.8615207148182467e-05,,,8,0.6533466533466533,-0.00035206893067134867,-2.861520714818246e-05,0.0002662233092268013,0.5336,5.497930187444325e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDJPY_1.0_3_HM,news AUDJPY thr=1.0 h=3 tier=HM,1481,-0.0008135419408984899,-2.039109087463597,-1.8586067537167947,-0.0008245845056601035,0.974025974025974,-0.0009799760744661971,-2.1163840787863655,-1.743332147239624,0.4706896551724138,0.974025974025974,0.0,0.0,0.0,10,0.6713286713286714,0.0,0.0,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCAD_2.0_3_HM,news USDCAD thr=2.0 h=3 tier=HM,378,-0.0010769905704274489,-2.0192708320441755,-1.999395238355452,-0.0012566197222965312,0.975024975024975,9.984063131415485e-05,0.19458791937333267,0.17353631790724208,0.5357142857142857,0.35364635364635366,-7.10506741031796e-05,,,9,0.6763236763236763,-0.00021315202230953883,-7.10506741031796e-05,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_AUDJPY_1.0_2_HM,news AUDJPY thr=1.0 h=2 tier=HM,1481,-0.0008650831661391119,-2.617488191670846,-2.2806714616272297,-0.0009821975781664357,0.985014985014985,-0.0001366552196837456,-0.34696337671936656,-0.3244387551795514,0.4982758620689655,0.5304695304695305,0.0,0.0,0.0,10,0.6853146853146853,0.0,0.0,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
basket_2.0_3_HM,basket thr=2.0 h=3 tier=HM,378,-0.0004880177720212422,-1.075409617665175,-1.0616543456999725,3.381251667855916e-05,1.0,0.0005391403840095268,0.827068431512524,0.7855868461026676,0.5571428571428572,0.000999000999000999,-0.00010472984197941277,,,9,0.6993006993006993,-0.0004916599116765279,-9.519066597352275e-05,0.00014808890080176832,0.6442,4.784556141019916e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDJPY_0.5_2_HM,news AUDJPY thr=0.5 h=2 tier=HM,2857,-0.0006204560711449257,-2.5961830615107475,-2.3880212931815556,-0.0007978552053375217,0.981018981018981,-0.0005807675741802717,-2.143237446688391,-1.8235732306713723,0.47333333333333333,0.958041958041958,0.0,0.0,0.0,10,0.7902097902097902,0.0,0.0,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_1.0_3_HM,news EURUSD thr=1.0 h=3 tier=HM,1481,-0.00044161551860968186,-1.7092193764454702,-1.6953536629397374,-0.00030126996539153934,0.8801198801198801,0.00039522481467936044,1.153531991675638,0.8939906226123395,0.5275862068965518,0.07192807192807193,-6.30216709000388e-05,-0.8602942353262354,0.2,10,0.7942057942057942,-0.00020661906790702525,-6.30216709000388e-05,1.725165116397349e-05,0.6834,3.780050536692189e-07,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDJPY_0.5_1_HM,news AUDJPY thr=0.5 h=1 tier=HM,2858,-0.0005581805248890187,-3.3741134725004756,-3.009479031186319,-0.0006307241312325252,0.998001998001998,-0.0003621672919920988,-1.7100917422335669,-1.4675431283849627,0.462947543713572,0.8761238761238761,0.0,0.0,0.0,10,0.8061938061938062,0.0,0.0,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDCHF_1.5_2_H,news USDCHF thr=1.5 h=2 tier=H,130,-0.0004884400842955055,-0.6308422154298855,-0.5799062814477658,0.00023259018418354534,0.6833166833166833,0.0005149075096979582,0.5882445678916735,0.5278374118372156,0.5416666666666666,0.24475524475524477,-0.0003060871406329111,,,6,0.8091908091908092,-0.0010671941249982733,-0.0003060871406329111,0.00013624408388358665,0.6866,4.3577485382861616e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDJPY_1.0_2_H,news AUDJPY thr=1.0 h=2 tier=H,281,0.0002112671553413464,0.2330811025710299,0.20179349090924387,0.00013049612411293284,0.3646353646353646,-0.00036825635407690134,-0.4362629367078421,-0.43891844141488257,0.48299319727891155,0.6283716283716284,-0.0002745503336941094,,,8,0.8621378621378621,-0.0009873006882127233,-0.0002745503336941094,0.00014742911370902275,0.6824,4.373618009588345e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_EURJPY_1.0_1_H,news EURJPY thr=1.0 h=1 tier=H,281,8.124298631609651e-05,0.18981912909359525,0.17293892436382347,-4.4221175316613354e-05,0.36063936063936064,-0.0005093033278212029,-0.8941403329163218,-0.7999017837536266,0.46938775510204084,0.7842157842157842,-0.00022814583102351781,,,8,0.8981018981018981,-0.0008376063984280149,-0.0002230339859881442,0.00012295456749707298,0.665,6.0821943431171224e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_USDCAD_0.5_5_HM,news USDCAD thr=0.5 h=5 tier=HM,2852,-0.0001993848584414944,-0.8053236271630015,-0.7838330173133421,-6.312813223921092e-05,0.6953046953046953,0.00014579692859913656,0.6686054551351165,0.547177784310524,0.5154553049289892,0.18281718281718282,-6.554458319397659e-05,-0.3599985821791558,0.3,10,0.926073926073926,-0.00040283887802736293,-5.495895982450984e-05,0.0001681446721380896,0.6222,6.774710994215624e-05,1,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05
news_AUDUSD_1.0_3_HM,news AUDUSD thr=1.0 h=3 tier=HM,1481,-0.0009442900501729342,-2.4087503842915194,-2.2373869408135265,-0.0008608943278977291,0.983016983016983,0.00029712344923539747,0.6650580939413583,0.5191441514382837,0.5017241379310344,0.17182817182817184,-0.0001512713584005559,-1.0000000000000002,0.0,10,0.9280719280719281,-0.0004538140752016677,-0.0001512713584005559,0.0,1.0,0.0,1,FAIL,p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_2.0_1_H,news EURUSD thr=2.0 h=1 tier=H,65,0.0002149690595070115,0.336354395774498,0.41771441906695994,0.00024703253902204765,0.32667332667332666,0.0007745109685883158,0.8360129835880242,0.7194243415740554,0.48484848484848486,0.2017982017982018,,,,0,0.000999000999000999,,,,,,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_2.0_2_H,news EURUSD thr=2.0 h=2 tier=H,65,-0.0017564712082066049,-1.9826976174125743,-1.942166606448742,-0.0019326066958625472,0.972027972027972,6.747203740771024e-05,0.04001219671016872,0.05064997827369843,0.48484848484848486,0.45854145854145856,,,,0,0.000999000999000999,,,,,,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_2.0_3_H,news EURUSD thr=2.0 h=3 tier=H,65,-0.0015602018320987664,-1.5219395100651898,-1.561440381512069,-0.001403666008224117,0.939060939060939,0.00017219625720091278,0.09204229568480152,0.12204485112429858,0.6060606060606061,0.4645354645354645,,,,0,0.000999000999000999,,,,,,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_EURUSD_2.0_5_H,news EURUSD thr=2.0 h=5 tier=H,65,0.0009560959142876518,0.5371397554995974,0.5735109584261568,0.0006569317414473192,0.28471528471528473,0.0009434819145622033,0.4041969422560138,0.714518373605365,0.5757575757575758,0.3516483516483517,,,,0,0.000999000999000999,,,,,,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
news_USDJPY_2.0_1_H,news USDJPY thr=2.0 h=1 tier=H,65,0.0008011438315062771,0.8381682627366855,1.5546574150880978,0.0008969572884390376,0.17482517482517482,0.002067598131605529,1.8042020019245177,1.7128609517446296,0.5454545454545454,0.030969030969030968,,,,0,0.000999000999000999,,,,,,0,FAIL,|t_is|>2; p_is<0.01; ho NW t>2 & p<0.05; wf>0 & p_wf<0.05; boot P(<=0)<0.05; trimmed wf>0
