kind,key,commodity,months,label,mechanism,source,direction,sel_n,sel_mean,sel_t,n_hold,ho_mean,ho_t,win,p_mc,ho_h1,ho_h2,t212,net_mean_8%,net_t_8%,win_8%,net_mean_15%,net_t_15%,win_15%,net_mean_25%,net_t_25%,win_25%
grid,ZM_1-1,ZM,01-01,ZM 01,single-month grid,grid,-1,14,-0.008254955367177737,-0.45197892902754283,12,-0.0235773768814576,-1.691455836123281,0.25,0.4855144855144855,-0.03249418995018851,-0.014660563812726688,N,-0.017744043548124266,-1.272968836474101,0.3333333333333333,-0.0235773768814576,-1.691455836123281,0.25,-0.03191071021479093,-2.2892944070506815,0.16666666666666666
grid,LB_5-5,LB,05-05,LB 05,single-month grid,grid,1,14,0.005342628815486348,0.15521859718353814,9,-0.0991569374381122,-1.695800401338602,0.2222222222222222,0.8671328671328671,-0.02868138173024723,-0.1555373820044042,?,-0.09332360410477887,-1.5960376488435224,0.3333333333333333,-0.0991569374381122,-1.695800401338602,0.2222222222222222,-0.10749027077144553,-1.8383186191887164,0.2222222222222222
grid,SB_7-7,SB,07-07,SB 07,single-month grid,grid,1,15,0.054904316631168446,2.1792446645311734,12,-0.03487272968889838,-1.7377935454231754,0.3333333333333333,0.7022977022977023,-0.04585016912079675,-0.023895290257000015,Y,-0.02903939635556504,-1.4471042559582428,0.4166666666666667,-0.03487272968889838,-1.7377935454231754,0.3333333333333333,-0.043206063022231705,-2.1530639589445073,0.3333333333333333
grid,ZC_4-4,ZC,04-04,ZC 04,single-month grid,grid,-1,14,-0.001183437801698151,-0.09605137742109097,12,-0.04698035360149386,-1.7409896625098868,0.25,0.9240759240759241,-0.014484805371469836,-0.07947590183151788,Y,-0.04114702026816053,-1.5248190240882822,0.3333333333333333,-0.04698035360149386,-1.7409896625098868,0.25,-0.05531368693482719,-2.049804860255037,0.25
grid,KC_9-9,KC,09-09,KC 09,single-month grid,grid,1,15,0.017714246911700735,0.705593026829963,11,-0.03788923996153682,-1.7485715358231197,0.36363636363636365,0.6983016983016983,0.00245792725904502,-0.07151187931202169,?,-0.032055906628203484,-1.4793658025862064,0.36363636363636365,-0.03788923996153682,-1.7485715358231197,0.36363636363636365,-0.046222573294870145,-2.133151154732995,0.2727272727272727
grid,HG_7-7,HG,07-07,HG 07,single-month grid,grid,1,14,0.033373680056965345,1.7120053111067233,12,-0.03515147000547681,-1.7511214251771807,0.4166666666666667,0.8641358641358642,-0.030242615650478408,-0.04006032436047522,?,-0.029318136672143485,-1.460525470623682,0.4166666666666667,-0.03515147000547681,-1.7511214251771807,0.4166666666666667,-0.04348480333881014,-2.1662585031107504,0.4166666666666667
grid,ZC_2-2,ZC,02-02,ZC 02,single-month grid,grid,1,14,0.02928351032534359,2.087038055949101,12,-0.029093323094244575,-1.768273788293144,0.3333333333333333,0.6673326673326674,-0.026716565837352376,-0.03147008035113676,Y,-0.023259989760911242,-1.4137274754399873,0.5,-0.029093323094244575,-1.768273788293144,0.3333333333333333,-0.0374266564275779,-2.27476852094051,0.25
grid,PL_11-11,PL,11-11,PL 11,single-month grid,grid,1,12,0.02289653731048392,1.5321831664163497,11,-0.048740412112806886,-1.7684353005238251,0.2727272727272727,0.7912087912087912,-0.09694814688534044,-0.008567299802362269,?,-0.042907078779473556,-1.5567860316888904,0.2727272727272727,-0.048740412112806886,-1.7684353005238251,0.2727272727272727,-0.05707374544614021,-2.0707913988594457,0.2727272727272727
grid,LB_4-4,LB,04-04,LB 04,single-month grid,grid,-1,14,-0.010097204277497218,-0.32415697023743056,9,-0.08952144444249048,-1.7687491029868672,0.4444444444444444,0.8381618381618382,-0.030661832200777152,-0.13660913423586113,?,-0.08368811110915714,-1.6534951192624985,0.4444444444444444,-0.08952144444249048,-1.7687491029868672,0.4444444444444444,-0.09785477777582383,-1.933397651164536,0.4444444444444444
grid,SB_2-2,SB,02-02,SB 02,single-month grid,grid,-1,14,-0.00783014286417868,-0.31801881706355195,12,-0.028012662081434478,-1.7726381315734212,0.25,0.5944055944055944,-0.023458477008529755,-0.03256684715433918,Y,-0.02217932874810113,-1.4035054489749286,0.25,-0.028012662081434478,-1.7726381315734212,0.25,-0.0363459954147678,-2.2999705352855515,0.25
grid,RB_8-8,RB,08-08,RB 08,single-month grid,grid,1,14,0.007471875213829031,0.17950157796619057,12,-0.06763778050862329,-1.7835194083759482,0.25,0.8911088911088911,-0.010852884138377811,-0.12442267687886877,Y,-0.06180444717528996,-1.6297020723059104,0.25,-0.06763778050862329,-1.7835194083759482,0.25,-0.07597111384195662,-2.0032584599045737,0.25
grid,KC_12-12,KC,12-12,KC 12,single-month grid,grid,1,15,0.028721935516977697,1.2854766925386678,11,-0.039623830255926695,-1.7927220694432457,0.2727272727272727,0.7022977022977023,-0.014006830251718472,-0.060971330259433555,?,-0.033790496922593366,-1.5288014606191804,0.2727272727272727,-0.039623830255926695,-1.7927220694432457,0.2727272727272727,-0.04795716358926003,-2.169751510620482,0.2727272727272727
grid,HO_9-9,HO,09-09,HO 09,single-month grid,grid,-1,14,-0.01161767796227607,-0.4044971384089867,11,-0.03901024355639098,-1.8384408576273215,0.36363636363636365,0.6193806193806194,-0.050295772557328866,-0.029605636055609414,?,-0.03317691022305765,-1.5635325935797766,0.36363636363636365,-0.03901024355639098,-1.8384408576273215,0.36363636363636365,-0.04734357688972432,-2.2311669491238146,0.36363636363636365
grid,LB_3-3,LB,03-03,LB 03,single-month grid,grid,1,14,0.01729032937532599,0.9373985778600206,9,-0.10851006708759783,-1.8515916261895602,0.2222222222222222,0.9020979020979021,0.006952002616686862,-0.20087972285102557,?,-0.1026767337542645,-1.752052924918156,0.2222222222222222,-0.10851006708759783,-1.8515916261895602,0.2222222222222222,-0.11684340042093116,-1.9937897708629948,0.1111111111111111
grid,ZL_1-1,ZL,01-01,ZL 01,single-month grid,grid,-1,14,-0.0010622665403316345,-0.07289752221749482,12,-0.04769942487203017,-1.8921686580067116,0.25,0.8961038961038961,-0.007418959227419725,-0.08797989051664061,Y,-0.04186609153869684,-1.660768582751059,0.3333333333333333,-0.04769942487203017,-1.8921686580067116,0.25,-0.0560327582053635,-2.222740194086216,0.25
grid,SB_12-12,SB,12-12,SB 12,single-month grid,grid,1,15,0.024960950238825958,1.1039095594995887,11,-0.04777564730718991,-1.9086730678190387,0.18181818181818182,0.8261738261738262,-0.02813133465602289,-0.0641459078498291,Y,-0.041942313973856574,-1.675627010748268,0.36363636363636365,-0.04777564730718991,-1.9086730678190387,0.18181818181818182,-0.056108980640523234,-2.2415960064915685,0.18181818181818182
grid,SI_4-4,SI,04-04,SI 04,single-month grid,grid,-1,14,-0.010185044600182273,-0.30790738264400563,12,-0.03556616917760787,-1.9156866829952037,0.3333333333333333,0.7832167832167832,-0.04473381303000482,-0.026398525325210895,?,-0.029732835844274542,-1.601488127386515,0.3333333333333333,-0.03556616917760787,-1.9156866829952037,0.3333333333333333,-0.04389950251094119,-2.364541762436189,0.25
grid,SI_5-5,SI,05-05,SI 05,single-month grid,grid,-1,14,-0.00864313236177093,-0.2947516783597977,12,-0.049306692586789706,-1.9157955641141442,0.25,0.9070929070929071,-0.049215581447101316,-0.04939780372647812,?,-0.043473359253456384,-1.689143287563084,0.3333333333333333,-0.049306692586789706,-1.9157955641141442,0.25,-0.057640025920123045,-2.2395845306156588,0.25
grid,SB_5-5,SB,05-05,SB 05,single-month grid,grid,1,15,0.007320243144928393,0.23534391469733856,12,-0.034899015421125355,-1.9235129893512377,0.25,0.7242757242757243,-0.010212232748642707,-0.059585798093608,Y,-0.02906568208779202,-1.6019998376910864,0.25,-0.034899015421125355,-1.9235129893512377,0.25,-0.04323234875445867,-2.3828174917228804,0.25
grid,ZL_7-7,ZL,07-07,ZL 07,single-month grid,grid,-1,15,-0.014438721989617547,-0.5266393089359721,12,-0.029697892319368934,-1.9415955708168526,0.16666666666666666,0.6303696303696303,-0.023344650192304455,-0.03605113444643341,Y,-0.02386455898603561,-1.5602225750062542,0.16666666666666666,-0.029697892319368934,-1.9415955708168526,0.16666666666666666,-0.03803122565270226,-2.4864141362605645,0.08333333333333333
grid,LE_9-9,LE,09-09,LE 09,single-month grid,grid,1,14,0.02174268642780337,2.0263967749339455,11,-0.040643983384745466,-1.9635670358472002,0.2727272727272727,0.8331668331668332,-0.06334436364064108,-0.021726999838165773,Y,-0.03481065005141214,-1.6817506367503299,0.36363636363636365,-0.040643983384745466,-1.9635670358472002,0.2727272727272727,-0.04897731671807879,-2.3661618916998712,0.2727272727272727
grid,CC_1-1,CC,01-01,CC 01,single-month grid,grid,1,14,0.060208628582387895,2.4278952112999934,12,-0.0750556511684563,-1.9640548917170912,0.25,0.9310689310689311,-0.06465908244230967,-0.08545221989460298,?,-0.06922231783512299,-1.8114083329305264,0.25,-0.0750556511684563,-1.9640548917170912,0.25,-0.08338898450178965,-2.1821214042693278,0.25
grid,ZS_3-3,ZS,03-03,ZS 03,single-month grid,grid,-1,14,-0.0008003708527407616,-0.0371635483738969,12,-0.023118601705019795,-1.9678230796968907,0.16666666666666666,0.5224775224775224,-0.008935947379586459,-0.03730125603045314,Y,-0.017285268371686462,-1.4712978957189138,0.16666666666666666,-0.023118601705019795,-1.9678230796968907,0.16666666666666666,-0.03145193503835312,-2.677144771094,0.16666666666666666
grid,ZO_8-8,ZO,08-08,ZO 08,single-month grid,grid,1,15,0.006464116033287383,0.3108371712770624,12,-0.06557054131733175,-1.993581204533155,0.3333333333333333,0.8961038961038961,-0.10296262616208447,-0.028178456472579008,?,-0.05973720798399842,-1.8162268094118779,0.3333333333333333,-0.06557054131733175,-1.993581204533155,0.3333333333333333,-0.07390387465066507,-2.2469446261349786,0.25
grid,ZR_9-9,ZR,09-09,ZR 09,single-month grid,grid,1,15,0.009791838082417773,0.5158691150325848,11,-0.03714718964245664,-1.9957865496998952,0.2727272727272727,0.46853146853146854,-0.024571559967563363,-0.047626881038201035,Y,-0.03131385630912331,-1.6823822701665487,0.2727272727272727,-0.03714718964245664,-1.9957865496998952,0.2727272727272727,-0.04548052297578997,-2.4435069490332477,0.18181818181818182
grid,OJ_11-11,OJ,11-11,OJ 11,single-month grid,grid,1,14,0.029241480678636255,1.602782883007183,11,-0.032098373492253376,-2.0269907509709415,0.2727272727272727,0.5234765234765235,-0.007851958448755405,-0.05230371936183501,?,-0.02626504015892005,-1.6586196646026314,0.2727272727272727,-0.032098373492253376,-2.0269907509709415,0.2727272727272727,-0.040431706825586715,-2.553235160068528,0.2727272727272727
named,OJ_11-11,OJ,11-11,OJ freeze season onset,Florida freeze-risk premium,softs seasonality,1,14,0.029241480678636255,1.602782883007183,11,-0.032098373492253376,-2.0269907509709415,0.2727272727272727,0.4775224775224775,-0.007851958448755405,-0.05230371936183501,?,-0.02626504015892005,-1.6586196646026314,0.2727272727272727,-0.032098373492253376,-2.0269907509709415,0.2727272727272727,-0.040431706825586715,-2.553235160068528,0.2727272727272727
grid,GC_3-3,GC,03-03,GC 03,single-month grid,grid,-1,14,-0.0056281073978347446,-0.5993250543718042,12,-0.033320855653929345,-2.0281851268449658,0.16666666666666666,0.948051948051948,-0.018662471309816252,-0.047979239998042454,?,-0.02748752232059602,-1.6731198179143278,0.16666666666666666,-0.033320855653929345,-2.0281851268449658,0.16666666666666666,-0.041654188987262676,-2.5354212824601636,0.08333333333333333
grid,ZC_8-8,ZC,08-08,ZC 08,single-month grid,grid,1,15,0.012060969520465929,0.6583172196359041,12,-0.041969643605828534,-2.02963811574547,0.25,0.8781218781218781,-0.06660473688882813,-0.01733455032282893,Y,-0.036136310272495205,-1.7475400406134316,0.25,-0.041969643605828534,-2.02963811574547,0.25,-0.05030297693916186,-2.4326353659340962,0.25
grid,ZO_11-11,ZO,11-11,ZO 11,single-month grid,grid,1,14,0.0711582440240434,1.4138391251948446,11,-0.046655062666991994,-2.0669785569342483,0.2727272727272727,0.7272727272727273,-0.022108421336312713,-0.06711059710922472,?,-0.04082172933365866,-1.80854197521725,0.2727272727272727,-0.046655062666991994,-2.0669785569342483,0.2727272727272727,-0.054988396000325325,-2.436173673672819,0.2727272727272727
grid,ZW_3-3,ZW,03-03,ZW 03,single-month grid,grid,-1,14,-0.013847860392851302,-0.6281056465568376,12,-0.029107092476070295,-2.067070518116255,0.25,0.6443556443556444,-0.03182563387246957,-0.02638855107967102,Y,-0.023273759142736963,-1.6528102698420146,0.25,-0.029107092476070295,-2.067070518116255,0.25,-0.03744042580940363,-2.658870872793741,0.25
grid,ZM_3-3,ZM,03-03,ZM 03,single-month grid,grid,1,14,0.002805815954818497,0.1442859774569203,12,-0.027185375743237945,-2.0681041585822957,0.25,0.5584415584415584,-0.031603724440506076,-0.022767027045969817,N,-0.021352042409904615,-1.6243383251060324,0.25,-0.027185375743237945,-2.0681041585822957,0.25,-0.03551870907657128,-2.7020553492626735,0.16666666666666666
grid,OJ_2-2,OJ,02-02,OJ 02,single-month grid,grid,1,13,0.008539757612321083,0.4464671443956161,12,-0.09991756565048991,-2.0893703979921057,0.16666666666666666,0.983016983016983,-0.08685854225376412,-0.11297658904721569,?,-0.09408423231715658,-1.9673899042827143,0.16666666666666666,-0.09991756565048991,-2.0893703979921057,0.16666666666666666,-0.10825089898382323,-2.2636282461483788,0.16666666666666666
grid,OJ_8-8,OJ,08-08,OJ 08,single-month grid,grid,-1,13,-0.0016856301554087163,-0.058478595817509034,12,-0.05071993137812359,-2.093591734289466,0.3333333333333333,0.6713286713286714,-0.03292383356282213,-0.06851602919342505,?,-0.044886598044790255,-1.8528063444399558,0.3333333333333333,-0.05071993137812359,-2.093591734289466,0.3333333333333333,-0.059053264711456915,-2.4375708626459085,0.3333333333333333
grid,GF_4-4,GF,04-04,GF 04,single-month grid,grid,1,13,0.02009570444865263,2.2082353584527086,12,-0.037277302851315156,-2.1000248326611657,0.16666666666666666,0.6823176823176823,-0.04085531945165389,-0.03369928625097641,N,-0.03144396951798182,-1.771402751121327,0.25,-0.037277302851315156,-2.1000248326611657,0.16666666666666666,-0.045610636184648494,-2.5694849491466494,0.16666666666666666
grid,ZR_8-8,ZR,08-08,ZR 08,single-month grid,grid,-1,15,-0.013712099801466591,-0.5451565175987255,12,-0.03417292096805714,-2.1086803097085527,0.3333333333333333,0.46153846153846156,-0.02521038246546481,-0.04313545947064948,Y,-0.028339587634723815,-1.748727610568071,0.3333333333333333,-0.03417292096805714,-2.1086803097085527,0.3333333333333333,-0.04250625430139049,-2.622898451337815,0.16666666666666666
grid,OJ_1-1,OJ,01-01,OJ 01,single-month grid,grid,1,13,0.015598459330347732,0.730087963222227,12,-0.04536362198731674,-2.1159760844677478,0.25,0.6613386613386614,-0.06268106818717031,-0.02804617578746318,?,-0.03953028865398341,-1.84388154515797,0.25,-0.04536362198731674,-2.1159760844677478,0.25,-0.05369695532065009,-2.504682569196002,0.25
grid,PL_8-8,PL,08-08,PL 08,single-month grid,grid,1,12,0.017538566405038612,1.2371848840660773,12,-0.03603831930275835,-2.1234426155255264,0.3333333333333333,0.5494505494505495,-0.033749036061102834,-0.03832760254441387,?,-0.030204985969425027,-1.7797321198582805,0.3333333333333333,-0.03603831930275835,-2.1234426155255264,0.3333333333333333,-0.0443716526360917,-2.6144576093358793,0.3333333333333333
grid,GF_9-9,GF,09-09,GF 09,single-month grid,grid,1,14,0.004300204299740921,0.37746427156813445,11,-0.04551966381263183,-2.1271941270215975,0.2727272727272727,0.8701298701298701,-0.046024891687547406,-0.04509864058353549,N,-0.03968633047929849,-1.8545947409913657,0.2727272727272727,-0.04551966381263183,-2.1271941270215975,0.2727272727272727,-0.05385299714596515,-2.516621821350499,0.2727272727272727
grid,PA_4-4,PA,04-04,PA 04,single-month grid,grid,-1,13,-0.011322610470268316,-0.4433435493993075,12,-0.05005714651828413,-2.1363797921873346,0.25,0.7452547452547452,-0.04823043829565903,-0.05188385474090923,?,-0.0442238131849508,-1.887420026774536,0.25,-0.05005714651828413,-2.1363797921873346,0.25,-0.05839047985161747,-2.492036599919905,0.25
grid,GC_9-9,GC,09-09,GC 09,single-month grid,grid,1,15,0.015653234745107655,0.9905918725411069,11,-0.02989347432027879,-2.1671092638056564,0.18181818181818182,0.9270729270729271,-0.03886116434168245,-0.022420399302442412,?,-0.024060140986945464,-1.7442253069228861,0.18181818181818182,-0.02989347432027879,-2.1671092638056564,0.18181818181818182,-0.038226807653612124,-2.771229202209615,0.18181818181818182
grid,PA_8-8,PA,08-08,PA 08,single-month grid,grid,-1,13,-0.03221469618538314,-1.2732152282878977,12,-0.03388380428502882,-2.167116490711718,0.3333333333333333,0.4825174825174825,-0.04954664422621221,-0.01822096434384543,?,-0.028050470951695484,-1.7940322656894838,0.3333333333333333,-0.03388380428502882,-2.167116490711718,0.3333333333333333,-0.042217137618362155,-2.7000939550291947,0.3333333333333333
grid,NG_2-2,NG,02-02,NG 02,single-month grid,grid,1,14,0.002492062983982021,0.06051331211484649,12,-0.10664913757276669,-2.1849396270436046,0.16666666666666666,0.9470529470529471,-0.13075449011513915,-0.08254378503039426,?,-0.10081580423943337,-2.065431101725637,0.16666666666666666,-0.10664913757276669,-2.1849396270436046,0.16666666666666666,-0.11498247090610003,-2.355666091783557,0.16666666666666666
grid,GF_7-7,GF,07-07,GF 07,single-month grid,grid,1,14,0.0089770120388069,0.9525822751321834,12,-0.025338373899862935,-2.2372399162957683,0.25,0.37662337662337664,-0.026007447871724224,-0.024669299928001643,N,-0.019505040566529606,-1.7221884678497192,0.3333333333333333,-0.025338373899862935,-2.2372399162957683,0.25,-0.03367170723319628,-2.973027699790126,0.16666666666666666
grid,PA_9-9,PA,09-09,PA 09,single-month grid,grid,-1,15,-0.043481463431924584,-1.263166127335416,11,-0.0701574776004124,-2.240342352175135,0.09090909090909091,0.9270729270729271,-0.10371418580840268,-0.042193554093753825,?,-0.06432414426707907,-2.0540662178554943,0.09090909090909091,-0.0701574776004124,-2.240342352175135,0.09090909090909091,-0.07849081093374573,-2.5064511154889075,0.09090909090909091
grid,KC_2-2,KC,02-02,KC 02,single-month grid,grid,1,15,0.01754666736023931,0.5323157495252286,12,-0.055299943830673826,-2.2478285874437827,0.25,0.8601398601398601,-0.08136349760552013,-0.02923639005582751,?,-0.04946661049734049,-2.0107156264088704,0.25,-0.055299943830673826,-2.2478285874437827,0.25,-0.06363327716400714,-2.586561388922228,0.25
grid,GC_11-11,GC,11-11,GC 11,single-month grid,grid,1,15,0.02861103158868934,2.1336935403633497,11,-0.033237336463589444,-2.266001801598448,0.2727272727272727,0.965034965034965,-0.05710446714073002,-0.013348060899305625,?,-0.027404003130256108,-1.868306160218221,0.2727272727272727,-0.033237336463589444,-2.266001801598448,0.2727272727272727,-0.04157066979692277,-2.8341384321416294,0.18181818181818182
grid,ZO_2-2,ZO,02-02,ZO 02,single-month grid,grid,1,15,0.035619974029995685,1.3061441485174485,12,-0.05341609987496173,-2.274573622195294,0.3333333333333333,0.7942057942057942,-0.08200564768815859,-0.024826552061764862,?,-0.04758276654162839,-2.0261776112448207,0.4166666666666667,-0.05341609987496173,-2.274573622195294,0.3333333333333333,-0.06174943320829505,-2.6294250664102545,0.25
grid,ZM_11-11,ZM,11-11,ZM 11,single-month grid,grid,1,15,0.0021235540166876085,0.11795496675378944,11,-0.027026406021655434,-2.2935503791823586,0.36363636363636365,0.5514485514485514,-0.036113377231475306,-0.019453930013472207,N,-0.021193072688322098,-1.7985143811349844,0.36363636363636365,-0.027026406021655434,-2.2935503791823586,0.36363636363636365,-0.03535973935498876,-3.0007446621071785,0.2727272727272727
grid,GC_5-5,GC,05-05,GC 05,single-month grid,grid,1,14,0.002985605437246666,0.2302271953100625,12,-0.022225185536559517,-2.309980456673096,0.16666666666666666,0.7292707292707292,-0.025102679407720725,-0.019347691665398303,?,-0.016391852203226184,-1.7036914349191903,0.25,-0.022225185536559517,-2.309980456673096,0.16666666666666666,-0.03055851886989285,-3.1761076306072473,0.08333333333333333
grid,GF_6-6,GF,06-06,GF 06,single-month grid,grid,1,14,0.01943325102866445,1.7450079504699267,12,-0.021086168049289172,-2.359324152041314,0.3333333333333333,0.2547452547452547,-0.04225414947242451,8.18133738461595e-05,N,-0.015252834715955843,-1.7066344747101623,0.3333333333333333,-0.021086168049289172,-2.359324152041314,0.3333333333333333,-0.029419501382622518,-3.291737976800104,0.16666666666666666
grid,ZS_1-1,ZS,01-01,ZS 01,single-month grid,grid,-1,14,-0.0070152879584575445,-0.49395019498418247,12,-0.03731020654304947,-2.380086464277623,0.25,0.8261738261738262,-0.020556342868807666,-0.054064070217291295,Y,-0.03147687320971614,-2.0079674385556237,0.25,-0.03731020654304947,-2.380086464277623,0.25,-0.04564353987638281,-2.911685072451908,0.25
grid,ZS_5-5,ZS,05-05,ZS 05,single-month grid,grid,1,14,0.0034330043051777536,0.13542580672524,12,-0.0309636608180129,-2.3814869491589046,0.25,0.7062937062937062,-0.024779311580543997,-0.03714801005548181,Y,-0.02513032748467957,-1.9328317567035813,0.25,-0.0309636608180129,-2.3814869491589046,0.25,-0.039296994151346236,-3.022422938380796,0.25
grid,ZW_10-10,ZW,10-10,ZW 10,single-month grid,grid,-1,15,-0.0030507266153524653,-0.12456576157525462,11,-0.02977315163326152,-2.385973290035341,0.2727272727272727,0.6253746253746254,-0.01921669452234419,-0.038570199225692645,Y,-0.023939818299928195,-1.918499181259526,0.36363636363636365,-0.02977315163326152,-2.385973290035341,0.2727272727272727,-0.03810648496659486,-3.0537934454293647,0.18181818181818182
grid,SB_8-8,SB,08-08,SB 08,single-month grid,grid,-1,15,-0.031374698603985667,-1.0921480792963116,12,-0.040565303423818456,-2.402147680465926,0.25,0.7572427572427572,-0.006203216393340366,-0.07492739045429654,Y,-0.03473197009048512,-2.056716315398813,0.25,-0.040565303423818456,-2.402147680465926,0.25,-0.04889863675715178,-2.895621059133229,0.25
grid,ZR_5-5,ZR,05-05,ZR 05,single-month grid,grid,-1,15,-0.0029927698106661555,-0.1423620532724259,12,-0.06231566668634489,-2.425776973658553,0.25,0.9330669330669331,-0.06408447004892344,-0.06054686332376633,Y,-0.05648233335301155,-2.198701401300508,0.25,-0.06231566668634489,-2.425776973658553,0.25,-0.07064900001967822,-2.750170648455759,0.25
grid,HG_5-5,HG,05-05,HG 05,single-month grid,grid,1,14,0.004789313471272392,0.2646192426930223,12,-0.03594146437263789,-2.430217047147548,0.25,0.8511488511488512,-0.05709481611445049,-0.0147881126308253,?,-0.03010813103930456,-2.0357905440595703,0.3333333333333333,-0.03594146437263789,-2.430217047147548,0.25,-0.04427479770597123,-2.993683480130373,0.16666666666666666
grid,HG_9-9,HG,09-09,HG 09,single-month grid,grid,-1,15,-0.008964096272059541,-0.3375399144363846,11,-0.03556272332122067,-2.481730019862881,0.18181818181818182,0.8061938061938062,-0.040771687108779694,-0.031221920164921483,?,-0.029729389987887336,-2.0746532524725247,0.2727272727272727,-0.03556272332122067,-2.481730019862881,0.18181818181818182,-0.043896056654554004,-3.063268258991961,0.18181818181818182
grid,CT_6-6,CT,06-06,CT 06,single-month grid,grid,1,15,0.004875976012996606,0.16367005092061818,12,-0.06860801630179286,-2.557161677681543,0.16666666666666666,0.974025974025974,-0.043623080814415904,-0.0935929517891698,Y,-0.06277468296845952,-2.339741363595701,0.25,-0.06860801630179286,-2.557161677681543,0.16666666666666666,-0.07694134963512618,-2.8677621263756015,0.16666666666666666
grid,CC_9-9,CC,09-09,CC 09,single-month grid,grid,1,15,0.010233357453382866,0.3841686843126134,11,-0.07378959825677146,-2.5961543309705943,0.2727272727272727,0.957042957042957,-0.03318366652866097,-0.10762787469686354,?,-0.06795626492343815,-2.390918986760833,0.2727272727272727,-0.07378959825677146,-2.5961543309705943,0.2727272727272727,-0.08212293159010481,-2.889347679841681,0.09090909090909091
grid,CT_4-4,CT,04-04,CT 04,single-month grid,grid,-1,15,-0.02985460434036407,-1.534696742713163,12,-0.06489790147325952,-2.624081866224267,0.16666666666666666,0.965034965034965,-0.08502299253298283,-0.04477281041353622,Y,-0.0590645681399262,-2.3882168556129657,0.16666666666666666,-0.06489790147325952,-2.624081866224267,0.16666666666666666,-0.07323123480659284,-2.961031881383268,0.16666666666666666
grid,CT_7-7,CT,07-07,CT 07,single-month grid,grid,-1,15,-0.02722152256579473,-0.7149984022581702,12,-0.051390317531017894,-2.653356461741558,0.16666666666666666,0.8731268731268731,-0.04834038420627391,-0.054440250855761874,Y,-0.045556984197684565,-2.352173020246955,0.25,-0.051390317531017894,-2.653356461741558,0.16666666666666666,-0.05972365086435122,-3.0836185210195626,0.16666666666666666
grid,GF_10-10,GF,10-10,GF 10,single-month grid,grid,-1,14,-0.00967191852794733,-0.9123537816420623,11,-0.034132051564027134,-2.6548945747504575,0.18181818181818182,0.5854145854145855,-0.05330895872382326,-0.01815129559753037,N,-0.0282987182306938,-2.201160201639999,0.36363636363636365,-0.034132051564027134,-2.6548945747504575,0.18181818181818182,-0.04246538489736047,-3.303086536336826,0.18181818181818182
grid,HG_10-10,HG,10-10,HG 10,single-month grid,grid,-1,15,-0.017059758537256584,-0.4788098425624172,11,-0.030899651270824006,-2.6645680624918806,0.18181818181818182,0.7572427572427572,-0.02807527965236794,-0.03325329428620407,?,-0.02506631793749068,-2.1615425247070723,0.2727272727272727,-0.030899651270824006,-2.6645680624918806,0.18181818181818182,-0.03923298460415734,-3.383175973613037,0.18181818181818182
grid,LE_1-1,LE,01-01,LE 01,single-month grid,grid,1,12,0.010205990296115734,0.9500331442409212,12,-0.025852710637800622,-2.8542546019495547,0.08333333333333333,0.5294705294705294,-0.04758955057951828,-0.004115870696082977,Y,-0.020019377304467307,-2.210228575254011,0.16666666666666666,-0.025852710637800622,-2.8542546019495547,0.08333333333333333,-0.034186043971133964,-3.774291782943193,0.08333333333333333
grid,LE_7-7,LE,07-07,LE 07,single-month grid,grid,1,14,0.019008113734330728,1.9996195464071058,12,-0.04537473430366706,-2.9398171249945317,0.08333333333333333,0.9010989010989011,-0.03538920205261071,-0.0553602665547234,Y,-0.03954140097033373,-2.5618769895357367,0.08333333333333333,-0.04537473430366706,-2.9398171249945317,0.08333333333333333,-0.05370806763700039,-3.479731604221382,0.08333333333333333
grid,NG_8-8,NG,08-08,NG 08,single-month grid,grid,-1,14,-0.07968719069323017,-1.5800076258578943,12,-0.094632744039164,-2.96240933546073,0.16666666666666666,0.9310689310689311,-0.1185042563898886,-0.07076123168843938,?,-0.08879941070583065,-2.779801071281375,0.16666666666666666,-0.094632744039164,-2.96240933546073,0.16666666666666666,-0.10296607737249731,-3.223278284288379,0.0
grid,PL_7-7,PL,07-07,PL 07,single-month grid,grid,-1,14,-0.013731581575990177,-0.7414040574722084,12,-0.05088257312976047,-3.019208410532043,0.08333333333333333,0.7932067932067932,-0.06231330338246834,-0.03945184287705259,?,-0.045049239796427144,-2.6730771522616967,0.16666666666666666,-0.05088257312976047,-3.019208410532043,0.08333333333333333,-0.059215906463093805,-3.5136816366325383,0.08333333333333333
grid,GF_8-8,GF,08-08,GF 08,single-month grid,grid,1,14,0.0065980655553988295,0.7572706603715451,12,-0.039665420154381945,-3.01995755584152,0.08333333333333333,0.7842157842157842,-0.06019514033526626,-0.019135699973497625,N,-0.033832086821048615,-2.575832194073581,0.16666666666666666,-0.039665420154381945,-3.01995755584152,0.08333333333333333,-0.04799875348771528,-3.654422358367149,0.08333333333333333
named,KC_2-3,KC,02-03,Coffee Feb-Mar,post-harvest tightness,ag seasonality study,1,15,0.007342263018401755,0.1963724651684529,12,-0.08204096742728718,-3.070684658837187,0.16666666666666666,0.9100899100899101,-0.07726386635857667,-0.08681806849599771,?,-0.07037430076062053,-2.6340167906181557,0.16666666666666666,-0.08204096742728718,-3.070684658837187,0.16666666666666666,-0.09870763409395385,-3.6944958991500894,0.16666666666666666
